Edad,Ingreso_Mensual,Deuda_Total,Historial_Credito,Numero_Prestamos,Ratio_Deuda_Ingreso,Ingreso_Anual,Riesgo_Financiero,Moroso,Ingreso_Mensual_Normalizado,Deuda_Total_Normalizada
62,6185,43280,Regular,6,6.997574777687955,74220,Alto,1,0.46156695684386,0.8647260966242167
52,4213,13700,Bueno,3,3.251839544267743,50556,Alto,1,0.27894054454528616,0.2667879522943198
27,8590,31812,Malo,4,3.70337601862631,103080,Alto,1,0.6842933876643823,0.6329088336365474
24,5280,42456,Bueno,2,8.040909090909091,63360,Alto,1,0.37775513984071124,0.8480695370931878
66,6901,28673,Bueno,4,4.154905086219388,82812,Alto,1,0.5278755325060197,0.5694562361026885
26,6598,47706,Malo,5,7.230372840254622,79176,Alto,1,0.4998147805149102,0.9541944612896706
59,3402,21330,Regular,3,6.26984126984127,40824,Alto,1,0.20383404334135952,0.4210228421265413
37,10217,46123,Bueno,6,4.5143388470196735,122604,Alto,1,0.8349694387849602,0.9221952698605216
19,8701,7926,Regular,6,0.9109297781864154,104412,Alto,1,0.694573069086868,0.15007074994946432
60,5449,28354,Regular,5,5.20352358230868,65388,Alto,1,0.393406186330802,0.5630078835657975
62,6531,8276,Bueno,2,1.2671872607563925,78372,Alto,1,0.49360992776440077,0.1571457448958965
36,4585,48444,Regular,5,10.565757906215921,55020,Alto,1,0.3133913687719948,0.9691125934910046
41,5668,9371,Regular,2,1.653316866619619,68016,Alto,1,0.4136877199481385,0.17928037194259147
40,6156,12106,Malo,7,1.9665367121507473,73872,Alto,1,0.4588812743100574,0.23456640388114008
52,8338,43434,Bueno,1,5.2091628687934755,100056,Alto,1,0.6609557325430636,0.8678390944006469
38,9067,35797,Bueno,6,3.948053380390427,108804,Alto,1,0.7284682348583071,0.7134627046694967
19,2714,34994,Bueno,6,12.893883566691231,32568,Alto,1,0.14011854047045746,0.6972306448352537
62,7926,28022,Bueno,2,3.5354529396921524,95112,Alto,1,0.6228005186145583,0.5562967455023247
27,4238,19005,Malo,7,4.484426616328457,50856,Alto,1,0.28125578810890906,0.3740246614109561
43,5988,48937,Bueno,3,8.17251169004676,71856,Alto,1,0.4433228375625116,0.9790782292298362
49,9835,12240,Regular,4,1.244534824605999,118020,Alto,1,0.7995925171328024,0.23727511623205982
47,9780,32917,Bueno,6,3.3657464212678936,117360,Alto,1,0.794498981292832,0.6552456033959976
42,3047,12293,Bueno,4,4.034460124712832,36564,Alto,1,0.1709575847379144,0.23834647260966244
20,3946,39334,Bueno,7,9.968068930562595,47352,Alto,1,0.25421374328579366,0.7849605821710127
63,6707,37881,Regular,3,5.6479797226778,80484,Alto,1,0.5099092424523061,0.7555892460076814
24,7878,9984,Bueno,4,1.2673267326732673,94536,Alto,1,0.6183552509724023,0.19167172023448556
50,4357,9115,Bueno,0,2.092035804452605,52284,Alto,1,0.292276347471754,0.1741055184960582
31,10046,15526,Malo,1,1.5454907425841131,120552,Alto,1,0.8191331728097796,0.30369921164342023
41,6445,21593,Regular,5,3.3503491078355316,77340,Alto,1,0.4856454899055381,0.4263391954720032
60,2708,34411,Bueno,2,12.707163958641063,32496,Alto,1,0.13956288201518796,0.6854457246816252
64,6973,47074,Bueno,3,6.750896314355371,83676,Alto,1,0.5345434339692536,0.9414190418435415
34,7897,8149,Malo,1,1.031910852222363,94764,Alto,1,0.6201148360807558,0.1545785324439054
19,5962,30153,Bueno,4,5.057531029855753,71544,Alto,1,0.44091498425634373,0.5993733575904588
29,5259,45075,Bueno,5,8.571021106674273,63108,Alto,1,0.375810335247268,0.901010713563776
52,6162,26345,Regular,6,4.275397598182408,73944,Alto,1,0.4594369327653269,0.5223974125732768
29,10525,5839,Bueno,4,0.5547743467933491,126300,Bajo,0,0.8634932394887943,0.107883565797453
47,6458,11530,Bueno,4,1.7853824713533601,77496,Alto,1,0.48684941655862196,0.22292298362644028
36,3162,23852,Malo,0,7.543327008222644,37944,Alto,1,0.18160770513057972,0.47200323428340407
28,1814,8261,Malo,0,4.554024255788313,21768,Alto,1,0.05676977218003333,0.1568425308267637
29,9304,16584,Malo,2,1.7824591573516766,111648,Alto,1,0.7504167438414522,0.3250859106529209
49,4781,29952,Bueno,3,6.264798159380883,57372,Alto,1,0.33154287831079826,0.5953102890640792
39,2914,44051,Regular,4,15.117021276595745,34968,Alto,1,0.1586404889794406,0.880311299777643
22,7123,14672,Regular,7,2.0598062614067105,85476,Alto,1,0.548434895350991,0.2864362239741257
27,2398,3218,Malo,4,1.3419516263552962,28776,Alto,1,0.11085386182626412,0.05490196078431372
42,7212,19827,Regular,3,2.7491680532445923,86544,Alto,1,0.5566771624374884,0.39064079239943394
46,9727,46150,Regular,6,4.744525547445256,116724,Alto,1,0.7895906649379515,0.9227410551849606
67,9906,36253,Regular,7,3.659701191197254,118872,Alto,1,0.8061678088534915,0.722680412371134
59,3933,6715,Bueno,0,1.707348080345792,47196,Alto,1,0.25300981663270977,0.12559126743480897
39,5254,5768,Regular,1,1.097830224590788,63048,Alto,1,0.3753472865345434,0.10644835253689104
42,5865,47290,Malo,2,8.06308610400682,70380,Alto,1,0.4319318392294869,0.9457853244390539
37,6304,38815,Malo,6,6.157201776649746,75648,Alto,1,0.47258751620670497,0.7744693753790176
31,10750,21791,Bueno,7,2.0270697674418603,129000,Alto,1,0.8843304315614003,0.43034162118455627
35,8859,48291,Regular,6,5.4510667118184895,106308,Alto,1,0.7092054084089646,0.96601980998585
57,8968,24707,Malo,3,2.7550178412132027,107616,Alto,1,0.7192998703463604,0.4892864362239741
57,7775,11090,Regular,5,1.4263665594855306,93300,Alto,1,0.6088164474902761,0.21402870426521123
60,3283,12675,Regular,6,3.860798050563509,39396,Alto,1,0.19281348397851455,0.24606832423691125
31,11123,18205,Regular,7,1.6366987323563786,133476,Alto,1,0.9188738655306539,0.35785324439053967
62,9168,46253,Bueno,2,5.045047993019197,110016,Alto,1,0.7378218188553436,0.9248231251263392
53,9889,49719,Regular,6,5.027707553847709,118668,Alto,1,0.8045934432302279,0.9948857893672933
26,10415,537,Bueno,6,0.05156024963994239,124980,Bajo,0,0.8533061678088536,0.0007074994946432173
64,6416,43237,Bueno,5,6.7389339152119705,76992,Alto,1,0.48295980737173555,0.8638568829593694
55,11779,8474,Malo,1,0.7194159096697512,141348,Alto,1,0.9796258566401186,0.16114817060844958
34,6741,14466,Bueno,5,2.1459724076546505,80892,Alto,1,0.5130579736988332,0.2822720840913685
41,11517,1916,Malo,3,0.1663627680819658,138204,Bajo,1,0.9553621040933507,0.028582979583586014
38,6955,3810,Bueno,3,0.5478073328540618,83460,Bajo,0,0.5328764586034451,0.06686880937942187
66,7613,22076,Bueno,4,2.899776697753842,91356,Alto,1,0.5938136691979997,0.4361026884980796
45,7009,3037,Malo,7,0.4333000428021116,84108,Bajo,1,0.5378773847008705,0.05124317768344451
56,5870,15858,Malo,7,2.701533219761499,70440,Alto,1,0.43239488794221154,0.310410349706893
43,10597,36433,Regular,4,3.438048504293668,127164,Alto,1,0.8701611409520282,0.7263189812007277
63,3236,11428,Regular,2,3.5315203955500616,38832,Alto,1,0.18846082607890347,0.22086112795633717
32,7347,25343,Malo,0,3.4494351435960255,88164,Alto,1,0.5691794776810521,0.5021427127552052
46,4888,12171,Regular,6,2.489975450081833,58656,Alto,1,0.34145212076310427,0.2358803315140489
47,6698,4069,Regular,1,0.60749477455957,80376,Alto,0,0.5090757547694018,0.07210430563978168
21,3229,49531,Bueno,0,15.339423970269433,38748,Alto,1,0.18781255788108908,0.9910855063674955
34,11877,6546,Regular,5,0.5511492801212428,142524,Bajo,0,0.9887016114095204,0.122175055589246
40,8355,34239,Bueno,4,4.098025134649911,100260,Alto,1,0.6625300981663271,0.6819688700222357
40,7749,49298,Malo,3,6.361853142340947,92988,Alto,1,0.6064085941841082,0.9863755811602992
23,5172,8279,Malo,2,1.6007347254447022,62064,Alto,1,0.36775328764586035,0.15720638770972306
58,7875,21289,Bueno,5,2.703365079365079,94500,Alto,1,0.6180774217447677,0.42019405700424495
61,5456,24092,Bueno,3,4.415689149560118,65472,Alto,1,0.39405445452861637,0.476854659389529
20,4183,49670,Regular,5,11.874252928520201,50196,Alto,1,0.2761622522689387,0.9938952900747928
59,10634,48294,Bueno,0,4.541470754184691,127608,Alto,1,0.8735877014261901,0.9660804527996766
26,9977,40747,Malo,3,4.0840934148541645,119724,Alto,1,0.8127431005741804,0.8135233474833232
60,7775,903,Bueno,2,0.11614147909967845,93300,Bajo,0,0.6088164474902761,0.008105922781483728
58,3210,40155,Bueno,3,12.509345794392523,38520,Alto,1,0.1860529727727357,0.8015564988882151
67,2882,21915,Bueno,6,7.60409437890354,34584,Alto,1,0.15567697721800333,0.4328481908227208
43,8774,7836,Bueno,0,0.8930932299977206,105288,Alto,1,0.7013335802926468,0.14825146553466748
34,1973,24201,Regular,7,12.266092245311707,23676,Alto,1,0.07149472124467494,0.4790580149585607
57,8449,26723,Malo,4,3.1628595100011836,101388,Alto,1,0.6712354139655492,0.5300384071154235
24,4682,30616,Regular,6,6.539085860743272,56184,Alto,1,0.3223745137988516,0.6087325651910249
34,6122,19794,Regular,7,3.2332571055210715,73464,Alto,1,0.4557325430635302,0.38997372144734177
18,2538,4514,Bueno,0,1.7785657998423956,30456,Alto,1,0.12381922578255232,0.0810996563573883
55,10527,2092,Malo,0,0.19872708273962192,126324,Bajo,1,0.8636784589738841,0.03214069132807762
50,1212,3805,Bueno,5,3.1394389438943895,14544,Alto,1,0.0010187071679940707,0.06676773802304427
33,5877,36703,Malo,2,6.245193125744428,70524,Alto,1,0.4330431561400259,0.7317768344451183
19,5702,1732,Malo,5,0.3037530690985619,68424,Bajo,1,0.41683645119466567,0.02486355366889024
62,2650,8089,Regular,5,3.0524528301886793,31800,Alto,1,0.1341915169475829,0.15336567616737418
29,11448,16530,Regular,0,1.4439203354297694,137376,Alto,1,0.9489720318577515,0.3239943400040428
68,7545,16723,Bueno,6,2.216434724983433,90540,Alto,1,0.5875162067049454,0.32789569436021826
22,8665,39634,Bueno,2,4.57403346797461,103980,Alto,1,0.691239118355251,0.7910248635536689
58,4413,45997,Bueno,7,10.423068207568548,52956,Alto,1,0.2974624930542693,0.9196482716798059
23,10586,21412,Regular,6,2.022671452862271,127032,Alto,1,0.8691424337840341,0.42268041237113396
46,3122,47839,Regular,7,15.323190262652146,37464,Alto,1,0.17790331542878313,0.9568829593693148
50,6519,18395,Regular,2,2.8217518024236847,78228,Alto,1,0.4924986108538619,0.3616939559328886
24,8222,45390,Bueno,5,5.5205546095840425,98664,Alto,1,0.6502130024078534,0.907378209015565
34,4926,35541,Regular,2,7.214981729598051,59112,Alto,1,0.34497129097981105,0.7082878512229634
25,2975,41410,Regular,2,13.919327731092437,35700,Alto,1,0.16428968327468046,0.8269254093389934
29,10722,817,Malo,5,0.07619847043462041,128664,Bajo,1,0.8817373587701427,0.006367495451788963
30,5645,37865,Bueno,0,6.70770593445527,67740,Alto,1,0.4115576958696055,0.7552658176672731
44,4733,7059,Regular,1,1.4914430593703782,56796,Alto,1,0.32709761066864235,0.13254497675358803
20,3571,21639,Regular,6,6.059647157658919,42852,Alto,1,0.21948508983145026,0.42726905195067716
61,7585,41434,Bueno,1,5.462623599208965,91020,Alto,1,0.5912205964067421,0.8274105518496059
47,9705,41994,Bueno,0,4.327047913446677,116460,Alto,1,0.7875532506019634,0.8387305437638973
45,4081,12428,Bueno,2,3.0453320264641017,48972,Alto,1,0.26671605852935726,0.2410753992318577
31,2669,5448,Bueno,4,2.041213937804421,32028,Alto,1,0.1359511020559363,0.09997978572872447
21,10954,31082,Bueno,5,2.8375022822713163,131448,Alto,1,0.9032228190405631,0.6181524156054174
42,9657,45207,Bueno,6,4.681267474370923,115884,Alto,1,0.7831079829598074,0.9036789973721447
64,2978,34146,Bueno,1,11.466084620550705,35736,Alto,1,0.16456751250231522,0.6800889427936123
23,9574,20785,Regular,2,2.1709839147691663,114888,Alto,1,0.7754213743285794,0.41000606428138264
60,11138,11584,Regular,2,1.0400430957083857,133656,Alto,1,0.9202630116688275,0.22401455427531838
45,7446,45796,Bueno,5,6.150416330915928,89352,Alto,1,0.5783478421929987,0.9155852031534263
41,10071,1581,Regular,4,0.1569854036341972,120852,Bajo,0,0.8214484163734025,0.021811198706286637
20,10192,42101,Regular,6,4.13078885400314,122304,Alto,1,0.8326541952213373,0.840893470790378
51,11813,14466,Malo,0,1.224583086430204,141756,Alto,1,0.9827745878866456,0.2822720840913685
64,7388,9220,Bueno,5,1.2479696805630753,88656,Alto,1,0.5729764771253937,0.17622801697998788
60,9056,5398,Malo,4,0.5960689045936396,108672,Bajo,1,0.7274495276903131,0.09896907216494845
43,4098,17510,Malo,2,4.272816007808687,49176,Alto,1,0.26829042415262083,0.3438043258540529
49,11669,23911,Malo,4,2.0491044648213212,140028,Alto,1,0.9694387849601778,0.4731958762886598
67,6405,47234,Bueno,4,7.374551131928181,76860,Alto,1,0.4819411002037414,0.9446533252476248
47,10834,45256,Malo,5,4.177219863393022,130008,Alto,1,0.8921096499351733,0.9046694966646452
61,1465,27649,Regular,2,18.873037542662114,17580,Alto,1,0.024448972031857766,0.5487568223165555
20,3791,37151,Malo,1,9.799788973885518,45492,Alto,1,0.23985923319133173,0.7408328279765515
68,10102,8959,Regular,5,0.8868540882993466,121224,Alto,1,0.8243193183922949,0.17095209217707702
30,3155,5701,Regular,2,1.806973058637084,37860,Alto,1,0.18095943693276534,0.10509399636143116
34,10047,6768,Bueno,4,0.6736339205733055,120564,Alto,0,0.8192257825523246,0.12666262381241156
64,1543,16590,Bueno,5,10.751782242384964,18516,Alto,1,0.03167253195036117,0.32520719628057404
19,9345,3155,Malo,3,0.337613697164259,112140,Bajo,1,0.7542137432857937,0.05362846169395593
28,10732,3493,Malo,7,0.32547521431233695,128784,Bajo,1,0.8826634561955918,0.06046088538508187
47,11685,13105,Regular,2,1.1215233204963628,140220,Alto,1,0.9709205408408965,0.25476046088538506
62,3820,18675,Bueno,1,4.888743455497382,45840,Alto,1,0.24254491572513426,0.36735395189003434
23,3533,16881,Regular,6,4.77809227285593,42396,Alto,1,0.21596591961474348,0.33108954922175055
25,7590,7698,Malo,2,1.0142292490118576,91080,Alto,1,0.5916836451194666,0.14546189609864565
42,1722,34172,Bueno,1,19.844367015098722,20664,Alto,1,0.04824967586590111,0.6806145138467758
60,9008,48674,Bueno,5,5.4034191829484906,108096,Alto,1,0.7230042600481571,0.9737618758843744
33,3457,28035,Malo,1,8.109632629447498,41484,Alto,1,0.20892757918132987,0.5565595310289064
20,3254,13128,Regular,0,4.034419176398279,39048,Alto,1,0.19012780144471197,0.25522538912472204
38,8775,36426,Bueno,5,4.151111111111111,105300,Alto,1,0.7014261900351918,0.726177481301799
56,4472,8888,Malo,2,1.9874776386404294,53664,Alto,1,0.30292646786441935,0.16951687891651507
52,10679,12910,Bueno,1,1.2089146923869276,128148,Alto,1,0.8777551398407113,0.2508186779866586
64,7602,24159,Regular,5,3.1779794790844513,91224,Alto,1,0.5927949620300056,0.47820901556498885
39,7369,8086,Regular,4,1.0972994978965938,88428,Alto,1,0.5712168920170403,0.15330503335354762
64,2182,12808,Bueno,3,5.869844179651696,26184,Alto,1,0.09085015743656234,0.24875682231655546
35,2720,20082,Bueno,6,7.383088235294117,32640,Alto,1,0.14067419892572697,0.3957954315746917
25,3363,48403,Regular,5,14.392804044008326,40356,Alto,1,0.2002222633821078,0.9682838083687083
21,2795,25536,Regular,6,9.136314847942755,33540,Alto,1,0.14761992961659565,0.5060440671113806
40,2245,37426,Malo,2,16.670824053452115,26940,Alto,1,0.09668457121689202,0.7463917525773196
60,11910,30602,Bueno,7,2.56943744752309,142920,Alto,1,0.9917577329135026,0.6084495653931676
68,2288,35921,Bueno,4,15.699737762237762,27456,Alto,1,0.10066679014632339,0.7159692743076612
58,4253,44393,Regular,1,10.43804373383494,51036,Alto,1,0.2826449342470828,0.887224580553871
52,10191,35808,Malo,5,3.5136885487194585,122292,Alto,1,0.8325615854787924,0.7136850616535274
34,3216,21544,Regular,2,6.699004975124378,38592,Alto,1,0.1866086312280052,0.4253486961795027
67,9640,41372,Bueno,6,4.291701244813278,115680,Alto,1,0.7815336173365438,0.8261572670305236
34,1774,34051,Bueno,2,19.19447576099211,21288,Alto,1,0.05306538247823671,0.6781685870224379
36,9711,14858,Regular,0,1.5300175059211203,116532,Alto,1,0.7881089090572329,0.2901960784313725
50,2990,19132,Regular,4,6.39866220735786,35880,Alto,1,0.16567882941285422,0.37659187386294724
37,10995,5857,Malo,6,0.5326966803092315,131940,Bajo,1,0.9070198184849048,0.10824742268041236
18,1406,39832,Malo,4,28.330014224751068,16872,Alto,1,0.018984997221707725,0.795027289266222
57,10012,45001,Regular,2,4.494706352377148,120144,Alto,1,0.8159844415632526,0.8995148574893875
24,2709,2418,Regular,2,0.8925802879291251,32508,Alto,1,0.1396554917577329,0.03873054376389731
42,3997,28053,Bueno,7,7.018513885414061,47964,Alto,1,0.2589368401555844,0.5569233879118658
67,2693,27440,Bueno,3,10.18937987374675,32316,Alto,1,0.13817373587701426,0.5445320396199718
58,3528,34791,Bueno,1,9.861394557823129,42336,Alto,1,0.21550287090201886,0.693127147766323
36,2995,21118,Malo,3,7.051085141903172,35940,Alto,1,0.1661418781255788,0.41673741661613095
27,7929,43438,Regular,0,5.4783705385294486,95148,Alto,1,0.6230783478421931,0.867919951485749
23,10041,47475,Bueno,7,4.728114729608604,120492,Alto,1,0.8186701240970551,0.9495249646250252
41,2700,47814,Regular,0,17.70888888888889,32400,Alto,1,0.13882200407482864,0.9563776025874268
32,8343,34795,Bueno,6,4.170562147908426,100116,Alto,1,0.6614187812557881,0.6932080048514251
64,2422,21664,Regular,5,8.94467382328654,29064,Alto,1,0.11307649564734211,0.42777440873256517
38,9128,13405,Bueno,2,1.468558282208589,109536,Alto,1,0.734117429153547,0.2608247422680412
50,10104,24041,Bueno,0,2.379354711005542,121248,Alto,1,0.8245045378773848,0.47582373155447744
53,9924,17386,Malo,5,1.7519145505844418,119088,Alto,1,0.8078347842192999,0.34129775621588837
18,11867,18415,Bueno,1,1.5517822533074914,142404,Alto,1,0.9877755139840712,0.362098241358399
55,6539,36427,Bueno,3,5.570729469337819,78468,Alto,1,0.49435080570476014,0.7261976955730746
25,5650,7873,Bueno,2,1.3934513274336284,67800,Alto,1,0.41202074458233,0.14899939357186173
60,6343,35023,Regular,5,5.521519785590415,76116,Alto,1,0.47619929616595663,0.6978168587022437
31,1304,47390,Malo,5,36.3420245398773,15648,Alto,1,0.009538803482126323,0.947806751566606
67,9150,17171,Bueno,2,1.8766120218579234,109800,Alto,1,0.7361548434895352,0.3369516878916515
43,7861,31457,Regular,5,4.001653733621676,94332,Alto,1,0.6167808853491388,0.6257327673337376
56,8948,4798,Malo,5,0.5362092087617345,107376,Bajo,1,0.7174476754954622,0.08684050939963614
44,6372,46089,Regular,3,7.233050847457627,76464,Alto,1,0.47888497869975916,0.9215079846371539
59,1439,23429,Bueno,4,16.281445448227934,17268,Alto,1,0.022041118725689937,0.46345259753385887
33,10103,23193,Regular,6,2.2956547560130653,121236,Alto,1,0.8244119281348399,0.45868202951283604
20,3572,47572,Regular,2,13.318029115341545,42864,Alto,1,0.2195776995739952,0.9514857489387507
41,2766,1755,Bueno,7,0.6344902386117137,33192,Alto,0,0.14493424708279312,0.02532848190822721
41,4519,36872,Malo,3,8.159327284797522,54228,Alto,1,0.3072791257640304,0.7351930462906813
60,9197,14843,Malo,6,1.6138958355985646,110364,Alto,1,0.7405075013891462,0.2898928643622397
60,8952,33002,Bueno,2,3.686550491510277,107424,Alto,1,0.7178181144656418,0.6569638164544168
62,8599,9819,Regular,5,1.1418769624374927,103188,Alto,1,0.6851268753472866,0.18833636547402466
49,3940,38048,Regular,6,9.656852791878173,47280,Alto,1,0.25365808483052416,0.7589650293106933
35,6467,9587,Regular,4,1.482449358280501,77604,Alto,1,0.4876829042415262,0.18364665453810392
62,6094,3526,Bueno,3,0.5786019035116508,73128,Bajo,0,0.4531394702722726,0.06112795633717404
31,6612,42584,Malo,2,6.440411373260738,79344,Alto,1,0.501111316910539,0.8506569638164544
65,5751,6064,Bueno,2,1.0544253173361156,69012,Alto,1,0.4213743285793666,0.11243177683444511
63,11212,33389,Regular,5,2.977970032108455,134544,Alto,1,0.9271161326171513,0.6647867394380432
36,5957,46438,Bueno,6,7.795534665099883,71484,Alto,1,0.4404519355436192,0.9285627653123105
59,9297,20569,Malo,6,2.21243411853286,111564,Alto,1,0.7497684756436378,0.40563978168587017
68,8703,17830,Bueno,3,2.0487188325864643,104436,Alto,1,0.6947582885719579,0.3502728926622195
41,7298,17547,Malo,7,2.4043573581803233,87576,Alto,1,0.5646416002963512,0.34455225389124716
51,8491,20303,Bueno,4,2.3911200094217406,101892,Alto,1,0.6751250231524357,0.40026278552658173
22,5687,5219,Regular,7,0.9177070511693336,68244,Alto,1,0.4154473050564919,0.09535071760663028
21,2144,5593,Bueno,4,2.608675373134328,25728,Alto,1,0.08733098721985554,0.10291085506367495
22,3797,3401,Bueno,3,0.8957071372135896,45564,Alto,1,0.24041489164660124,0.05860117242773397
48,10144,9519,Regular,6,0.9383872239747634,121728,Alto,1,0.8282089275791814,0.1822720840913685
37,9116,4114,Bueno,6,0.45129442738043,109392,Bajo,0,0.733006112243008,0.0730139478471801
41,10403,17491,Regular,5,1.681341920599827,124836,Alto,1,0.8521948508983146,0.343420254699818
38,10073,45733,Regular,7,4.540156854958801,120876,Alto,1,0.8216336358584924,0.9143117040630685
64,1939,17483,Bueno,3,9.016503352243424,23268,Alto,1,0.0683459899981478,0.34325854052961385
37,3748,20758,Bueno,3,5.5384204909284955,44976,Alto,1,0.23587701426190033,0.4094602789569436
52,10130,25844,Bueno,0,2.551233958538993,121560,Alto,1,0.8269123911835525,0.512270062664241
45,8820,24288,Regular,0,2.7537414965986393,105840,Alto,1,0.705593628449713,0.480816656559531
47,7348,43913,Bueno,4,5.976183995645074,88176,Alto,1,0.569272087423597,0.8775217303416212
62,9901,41017,Bueno,5,4.142712857287143,118812,Alto,1,0.8057047601407669,0.8189812007277137
39,2576,37175,Bueno,6,14.431288819875776,30912,Alto,1,0.1273383959992591,0.741317970487164
62,7810,7230,Malo,2,0.9257362355953905,93720,Alto,1,0.6120577884793481,0.13600161714170206
64,2456,32229,Regular,5,13.122557003257329,29472,Alto,1,0.11622522689386923,0.6413381847584395
45,3191,45915,Bueno,2,14.388906298965841,38292,Alto,1,0.1842933876643823,0.9179907014352132
31,9488,14168,Bueno,7,1.4932546374367621,113856,Alto,1,0.7674569364697167,0.27624823125126335
38,4877,43968,Bueno,1,9.015378306335862,58524,Alto,1,0.3404334135951102,0.8786335152617748
24,11577,19562,Bueno,7,1.6897296363479313,138924,Alto,1,0.9609186886460457,0.385284010511421
52,2711,15676,Bueno,3,5.782368129841387,32532,Alto,1,0.1398407112428227,0.3067313523347483
56,5711,29083,Bueno,3,5.092453160567326,68532,Alto,1,0.4176699388775699,0.577744087325652
69,4329,21156,Bueno,2,4.887040887040887,51948,Alto,1,0.28968327468049637,0.41750555892460073
52,3443,27122,Bueno,6,7.877432471681673,41316,Alto,1,0.20763104278570105,0.5381039013543562
36,1640,8746,Bueno,3,5.332926829268293,19680,Alto,1,0.04065567697721802,0.16664645239539114
69,1865,16261,Bueno,2,8.719034852546917,22380,Alto,1,0.06149286904982405,0.3185567010309278
23,7955,24399,Bueno,7,3.0671275927089883,95460,Alto,1,0.6254862011483608,0.48306044067111376
29,11719,13092,Malo,4,1.1171601672497653,140628,Alto,1,0.9740692720874236,0.2544976753588033
66,1434,14850,Malo,4,10.355648535564853,17208,Alto,1,0.02157807001296537,0.29003436426116835
49,1615,4373,Regular,5,2.707739938080495,19380,Alto,1,0.038340433413595124,0.07824944410753991
57,7701,25579,Bueno,5,3.3215166861446566,92412,Alto,1,0.6019633265419523,0.506913280776228
24,11904,17993,Bueno,0,1.5115087365591398,142848,Alto,1,0.991202074458233,0.35356781888012934
56,11349,9642,Bueno,0,0.8495902722706846,136188,Alto,1,0.9398036673458048,0.18475843945825754
18,7570,1971,Bueno,1,0.2603698811096433,90840,Bajo,0,0.5898314502685683,0.02969476450373964
67,3448,1470,Regular,6,0.4263341067285383,41376,Bajo,0,0.20809409149842562,0.01956741459470386
33,9238,31761,Regular,4,3.438081835895215,110856,Alto,1,0.7443045008334878,0.6318779058014958
47,7814,43633,Bueno,1,5.583951881238802,93768,Alto,1,0.6124282274495277,0.8718617343844755
49,7316,6082,Regular,6,0.8313285948605795,87792,Alto,1,0.5663085756621598,0.11279563371740448
31,9622,33278,Bueno,6,3.458532529619622,115464,Alto,1,0.7798666419707354,0.6625429553264605
39,2590,6185,Malo,2,2.388030888030888,31080,Alto,1,0.12863493239488794,0.1148777036587831
50,4168,30068,Bueno,6,7.2140115163147795,50016,Alto,1,0.27477310613076494,0.5976551445320396
55,4196,16378,Regular,0,3.90324118207817,50352,Alto,1,0.2773661789220226,0.3209217707701637
23,3844,27594,Regular,0,7.178459937565036,46128,Alto,1,0.24476754954621227,0.5476450373964019
22,4040,43703,Regular,7,10.817574257425743,48480,Alto,1,0.2629190590850157,0.8732767333737619
24,4959,28956,Regular,2,5.839080459770115,59508,Alto,1,0.34802741248379326,0.5751768748736609
18,8888,18480,Malo,2,2.0792079207920793,106656,Alto,1,0.7118910909427673,0.36341216899130785
54,5624,40272,Bueno,5,7.160739687055477,67488,Alto,1,0.40961289127616224,0.803921568627451
48,4051,45146,Regular,0,11.144408787953592,48612,Alto,1,0.2639377662530098,0.902445926824338
31,2199,46274,Malo,2,21.043201455206912,26388,Alto,1,0.09242452305982589,0.9252476248231252
54,1442,3458,Malo,3,2.3980582524271843,17304,Alto,1,0.02231894795332469,0.05975338589043865
52,2188,27741,Bueno,1,12.678702010968921,26256,Alto,1,0.09140581589183182,0.5506165352739034
59,8547,21479,Bueno,1,2.513045513045513,102564,Alto,1,0.680311168734951,0.4240347685465939
44,10824,22530,Bueno,0,2.0814855875831486,129888,Alto,1,0.891183552509724,0.44527996765716593
66,10882,25185,Bueno,7,2.3143723580224225,130584,Alto,1,0.8965549175773291,0.4989488578936729
56,3560,32380,Malo,5,9.095505617977528,42720,Alto,1,0.2184663826634562,0.6443905397210431
40,10258,23055,Bueno,3,2.247514135309027,123096,Alto,1,0.8387664382293017,0.4558924600768142
46,3832,34513,Bueno,5,9.00652400835073,45984,Alto,1,0.24365623263567326,0.6875075803517283
47,10181,12038,Malo,7,1.1823985856006287,122172,Alto,1,0.8316354880533433,0.2331918334344047
47,5530,40443,Bueno,2,7.313381555153707,66360,Alto,1,0.40090757547694017,0.807378209015565
66,2038,42560,Bueno,5,20.883218842001963,24456,Alto,1,0.07751435451009446,0.8501718213058419
69,9726,18490,Bueno,7,1.9010898622249641,116712,Alto,1,0.7894980551954066,0.36361431170406305
43,7600,31113,Regular,4,4.093815789473684,91200,Alto,1,0.5926097425449158,0.6187790580149586
30,5027,16967,Bueno,3,3.375174060075592,60324,Alto,1,0.35432487497684756,0.3328279765514453
19,6802,45521,Bueno,3,6.692296383416642,81624,Alto,1,0.518707167994073,0.9100262785526582
42,2621,8418,Bueno,1,3.2117512399847388,31452,Alto,1,0.13150583441378033,0.16001617141702043
21,10135,24119,Regular,6,2.3797730636408487,121620,Alto,1,0.8273754398962772,0.47740044471396803
43,9980,36952,Malo,3,3.702605210420842,119760,Alto,1,0.8130209298018152,0.7368101879927229
37,10430,45226,Regular,0,4.336145733461169,125160,Alto,1,0.8546953139470272,0.9040630685263796
63,1840,22480,Bueno,2,12.217391304347826,22080,Alto,1,0.05917762548620116,0.4442692540933899
29,8803,20438,Malo,0,2.321708508463024,105636,Alto,1,0.7040192628264494,0.402991712148777
